img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
2e1cb7cd-b61f-4fca-abe4-cb01e7338ce7.jpeg,2350,1461,811,474,1145,780,albopictus
47065304-7555-440f-958e-8ba731960369.jpeg,1879,1879,356,691,948,1320,albopictus
0ce9763d-eb87-4a2a-8634-8db840572971.jpeg,3968,2976,950,983,2842,2450,albopictus
4b17bb13-0754-4266-827b-8bc258f814b1.jpeg,639,859,52,234,583,643,japonicus/koreicus
53dd34b1-7548-4f18-ada9-1c4d4acbc3bd.jpeg,2160,3840,797,2294,1058,2570,albopictus
47afaeb9-2fb8-4210-8a58-13a88fcf9ac1.jpeg,765,1024,100,537,179,615,culex
001f8972-4047-4c67-849a-96f814777bb4.jpeg,768,1024,330,464,488,650,culex
44027e39-fa5c-44f6-bae1-496dbb58023c.jpeg,3024,4032,905,2067,1973,3687,albopictus
4420cd59-d780-468c-a9be-3ced8568767f.jpeg,3472,4640,1017,1637,1850,2627,japonicus/koreicus
3030dea2-13a1-4acb-9e43-317305d08ff4.jpeg,2448,3264,835,1089,1336,1646,albopictus
43e39e5a-61bc-4d15-84d4-e05b96e57459.jpeg,1449,1680,460,553,1126,1314,culex
4fd1d397-ee90-4334-bfed-676ac18dfcc4.jpeg,3000,4000,1244,371,2188,2091,albopictus
4aeebe4c-6e3b-4f48-8a5a-929ef450ffec.jpeg,1024,1365,11,133,749,1027,culex
1fdda931-27fa-4d3b-bdbc-f8ad519eb18e.jpeg,4000,2250,2238,1034,3191,1535,albopictus
094d1bf6-7bad-4d82-96d0-2cffed3d9a86.jpeg,3096,4128,1254,1214,1626,1694,albopictus
47232fac-2ad1-4ed8-84d7-25d54976e2e8.jpeg,3024,3024,1204,1353,1602,1653,albopictus
01f55595-d0f7-4f32-a2f8-2e00d7839264.jpeg,750,1334,96,515,519,868,culex
307dfc65-8d02-4705-8489-4d3a7b4eae5e.jpeg,768,1024,255,408,379,596,culiseta
2095cb85-02eb-4f25-bc3a-a847435331eb.jpeg,1024,1365,431,653,572,749,culex
52f443c9-66ed-41da-9cf8-ba228a7f4248.jpeg,1365,1024,412,332,779,690,culex
2b2ff70d-1ed3-43b1-8319-6aa98e51cc80.jpeg,1024,1365,114,380,960,1084,culex
2ab05046-cbe7-4ea3-b27a-8477fddee887.jpeg,1024,1365,478,623,648,835,culex
2c6c9c12-51b3-4cda-ab1c-a4752ec7d899.jpeg,768,1024,359,615,500,752,albopictus
200611e4-61f0-418e-9f50-9ba6008c933c.jpeg,3024,4032,1289,853,1756,1538,japonicus/koreicus
1aac0d26-9404-4f8a-8072-8bdee3b72635.jpeg,2208,1242,915,296,1339,884,albopictus
2e3f6f90-1bdd-4b86-a6a4-cc44e5e553aa.jpeg,768,1024,360,521,503,669,albopictus
40722ef7-df4c-4a5e-aaf8-35a86dd3247f.jpeg,1024,1365,392,641,624,875,culex
12670cd0-a442-42ac-bff5-024a22524d9d.jpeg,1136,1266,382,309,814,899,japonicus/koreicus
1fe9651a-ab77-4c28-b49d-cc089609767a.jpeg,1024,1365,376,705,675,1052,culex
51c8dfe9-987b-4718-97a4-b1d234c36b37.jpeg,3000,4000,1187,344,2368,1905,albopictus
1bd8311d-bd54-4db3-8184-40bc4d3276b0.jpeg,4032,3024,1472,125,3291,2445,culex
0ba26535-82e9-45ef-974e-c774e3a17b77.jpeg,1024,2273,152,651,607,1291,culex
359b93b8-77cf-49e8-a681-f3a79dd5c67a.jpeg,3472,4624,523,1289,2505,3904,culex
432cd87c-1fd3-4a04-97a3-b40688d039c4.jpeg,4000,1846,1125,175,2302,875,culex
4b00856c-96b1-48f6-aad1-f5baf1e25335.jpeg,3024,4032,553,996,1580,2589,albopictus
143b324a-663e-4447-90dd-dd7341ade942.jpeg,1908,4032,28,62,1264,1904,culex
28c0a953-0963-484f-89f5-cd52c3e02637.jpeg,3000,4000,1558,2205,1912,2455,albopictus
0ff3cbd5-3225-41e4-94d4-56df6b56f198.jpeg,765,1024,129,466,474,659,culex
1ddd6c2b-3e21-4ffd-9310-b64ca9435789.jpeg,768,1024,320,421,512,580,culex
2e607582-d6c6-4089-91b4-2062f722a395.jpeg,1024,708,440,228,663,475,albopictus
34e412f6-6217-4ee4-ba78-228520f7a550.jpeg,3024,4032,1529,845,1816,1159,culex
1df3f5e1-d5cd-4098-9bb4-66923aaf3ce3.jpeg,1638,2978,1084,1374,1180,1485,albopictus
1d200fb6-478a-4c2a-9176-f8d55f2ac880.jpeg,1024,1365,188,254,585,978,culex
3ddb5c45-d782-4046-bfd3-ccfc6695bce7.jpeg,703,652,49,145,631,571,japonicus/koreicus
47117946-6737-44a1-a52c-9f538c114802.jpeg,1024,2273,327,820,523,1129,culex
44df3028-d9d1-4c40-880a-0bf8bae13efd.jpeg,3120,4160,422,1957,2096,3124,culex
45e58b0d-ea69-4e9a-88f1-d035c4e901b9.jpeg,3024,4032,1717,1758,2234,2189,albopictus
1e5d6ead-69fc-41bf-8083-bc721dd859e5.jpeg,3472,4624,365,2176,3472,3887,albopictus
1138d159-16ef-4044-8a7c-497d1f3a1c8b.jpeg,1652,1813,550,650,1000,1129,albopictus
48141de8-db9f-481f-b870-4cf25952b827.jpeg,3024,4032,860,831,2607,2270,culex
15b978b5-546d-4141-a23a-7670880e8832.jpeg,2592,1168,803,46,2304,1057,albopictus
268cb1e4-7533-43f1-a24f-f8a4363fc861.jpeg,4624,2136,1354,142,2798,1271,culiseta
0e99a3d4-6674-44fe-9505-8009db9dfe8e.jpeg,1488,1984,717,831,974,1038,culex
1f91ab8e-c703-44a8-b0b5-4bac3d342c9d.jpeg,1080,1920,155,654,695,893,culex
3afbcad7-6a88-4630-b484-0106791cfd02.jpeg,2293,2688,846,864,1543,1854,culex
1f945826-5299-4f90-bd7f-6b26be559438.jpeg,1024,2221,198,802,821,1196,culex
51bb0822-478a-4a3a-ac72-320682d610aa.jpeg,1125,2436,188,968,799,1404,albopictus
207472cd-1267-4be0-85f4-98e8aec4b208.jpeg,1592,1662,526,641,1072,1181,culex
1efa3559-f180-4ad4-af38-452f9dac3fd3.jpeg,1242,2208,242,438,1031,1434,albopictus
49e6819d-03ff-4403-bd81-25b7710b140e.jpeg,3000,4000,854,1218,1882,2654,culex
07457c05-a901-4ba7-98dd-9494e1f92967.jpeg,768,1024,296,443,437,564,culex
5111bc6c-920c-4bb0-94b1-fd57b38aafb1.jpeg,3024,4032,1299,1806,1701,2174,culex
0e7a7b78-8a44-4929-ba2d-262ae8210835.jpeg,1024,2216,429,883,824,1334,albopictus
4d0b0b84-7610-4733-b6cc-b8246e78f08e.jpeg,768,1280,64,26,618,470,culex
3fb5831e-fd35-4271-ae1b-7ee097fec99a.jpeg,3024,4032,390,509,2983,2430,albopictus
3bd9359a-e44b-445b-a845-d3ca70a9dddc.jpeg,3024,4032,1271,1907,1872,2351,culex
14e09b63-5705-442a-9fd9-e4c3aefa2aac.jpeg,1024,1365,186,539,649,1064,anopheles
206bccdd-452d-47da-b608-5d19900c156b.jpeg,4032,3024,2135,880,2899,1754,albopictus
0beaa6b2-4aeb-4f56-825e-c7ac91b22b37.jpeg,547,506,140,153,403,426,albopictus
1749e1b1-648b-407c-b824-0ffe4302b135.jpeg,1436,1920,676,1103,856,1315,culex
0b18bf39-0192-4bb5-b601-7354c24272c5.jpeg,768,1024,230,494,519,746,albopictus
4139e367-0420-4257-bac2-40698545acfc.jpeg,1024,2164,319,1006,567,1268,japonicus/koreicus
10f57c43-6e6b-4877-b24d-0b08d3a36689.jpeg,2448,3264,928,1253,1496,1682,culex
154a6977-0fb2-44cd-9b49-8fb25d05df84.jpeg,1944,2592,801,411,1344,933,albopictus
3fc31b99-2dfd-4d05-8c2a-62ff443e8aa9.jpeg,1213,962,320,263,768,699,albopictus
10f9fcb6-1385-4ff1-bf16-54fd0aed06a7.jpeg,3024,4032,1104,1952,1555,2446,culex
568b6c5e-f41c-490a-a4c1-1e6e2add0401.jpeg,2336,4160,789,1821,1462,2408,albopictus
3d6cf653-3df1-429d-b3fc-2b7519e23a39.jpeg,1512,2016,576,795,916,1105,albopictus
08d4dbe9-c5e6-4823-90ed-34688af9b0b6.jpeg,3000,4000,336,1180,2631,2713,culex
086ba172-ffe3-43bf-af11-e5c3729835f6.jpeg,1168,2592,270,977,829,1599,japonicus/koreicus
087893d1-479d-4655-8b24-f22b272a33dc.jpeg,1365,1024,597,475,774,646,culex
29c956ab-850e-45ad-b65f-3ff7eeb28d13.jpeg,1152,2048,332,678,555,982,culiseta
30265c02-fd87-4ee2-a80d-3686f96e3abf.jpeg,3000,4000,1297,531,2608,2105,albopictus
009b0b5f-1ea0-4420-885b-8800f461c8f6.jpeg,564,541,52,125,412,494,albopictus
0a1dba18-4767-4526-a3b3-70ba7d0560fb.jpeg,768,1024,299,502,452,683,culex
1140c2b9-a309-49da-88b6-336b288d7c8c.jpeg,1053,1568,311,547,710,922,albopictus
3bb0a2a7-e51d-4398-8694-5bfef1dda631.jpeg,3000,4000,605,1450,1906,2437,culex
12d6142d-705a-4879-aabd-d2df4b9e8f34.jpeg,4032,3024,1844,1450,2471,2173,albopictus
10d42fbf-6e1b-4645-a6ac-afa7bad98b3d.jpeg,3200,1824,1304,640,1957,1208,albopictus
35979db4-a2e7-4eeb-a0ea-e84fd9aaf649.jpeg,1365,1024,331,92,859,725,culex
3b3d7cf5-506d-496f-9c52-968258b28d86.jpeg,1024,1365,174,512,782,1058,albopictus
1c93bde7-7447-4d1e-bffb-43eb9c3b6c33.jpeg,3024,4032,72,1229,1644,2774,albopictus
4e033286-6c99-41a2-8164-11f25d8b00ba.jpeg,2781,1829,859,570,1606,1286,albopictus
3a7ff042-de5b-4621-be89-667ed8c0340c.jpeg,3024,4032,74,1996,1856,3347,aegypti
0d60e002-efc9-4cd6-ab70-bd85c0075375.jpeg,3000,4000,723,1534,2299,3623,albopictus
17b319cf-5bf8-4ade-bb6d-a5fe804ad791.jpeg,2160,3840,727,1721,1027,1966,albopictus
23565b94-e396-44ae-9076-b2a125d636e4.jpeg,834,944,5,63,816,881,culex
13b3727c-7723-4b80-9b74-21d6706fa557.jpeg,366,490,15,34,276,356,albopictus
564fd490-dc21-40b6-be43-3273e810cd3d.jpeg,4000,1846,2130,645,2543,1062,culex
35d9d59a-9c6d-4612-b1c1-242d4aaea4e3.jpeg,899,1599,327,644,449,776,albopictus
17c846bc-e40c-414b-9248-73fe4775edeb.jpeg,2169,2456,383,482,1601,1966,culex
41abafe4-13e9-4109-b095-29d8a48a3c2d.jpeg,1200,1600,313,451,688,928,japonicus/koreicus
47e35e61-56af-4ec4-9bf0-da1dbb013032.jpeg,3168,4224,1599,2278,2046,2789,albopictus
51111701-7bfb-402a-adc7-daf8a7197a0c.jpeg,3120,4160,1146,297,2648,2595,albopictus
17fe446a-5185-43e6-9b00-80e533dbe611.jpeg,3024,4032,1507,1946,1940,2466,culex
33d84d07-a01c-44a9-a771-3802d92c8b2a.jpeg,3024,4032,278,965,2229,3558,albopictus
120ba272-a1f0-4eeb-b1a1-cdcba7e3ccd8.jpeg,960,540,251,195,681,510,albopictus
5177a9b5-edd9-4ead-b016-01a71cafc33b.jpeg,1002,1001,447,199,711,494,albopictus
2964ab94-fe02-474f-a41b-f5e97ace2857.jpeg,768,1024,132,276,494,724,culex
44f7b394-a586-4cf7-8fd9-e3b8e1afa6c9.jpeg,3456,4608,1346,1707,2795,3441,albopictus
4651d83b-d528-49f9-9dda-339729017940.jpeg,2465,2012,373,271,2084,1826,albopictus
2f0c3fa6-50db-4372-84bc-4e94570e07cc.jpeg,1382,1118,76,32,1277,1087,albopictus
32c5ce62-8de1-4ba3-af8e-dc7fe0b7456b.jpeg,768,1024,236,481,430,695,culex
130ccbf3-ef19-4568-9357-6770f16b62f1.jpeg,768,1024,353,680,516,828,culex
07ceabfc-4d5a-48e9-a601-7662b30fd481.jpeg,4000,2250,1956,962,2226,1245,albopictus
36ca683c-7258-4240-96ed-ee0279ac96b0.jpeg,5312,2988,1630,1174,2376,1617,albopictus
29b4aa34-84d7-4a7c-8474-0f4a099be0b7.jpeg,5616,2808,1496,207,2949,2216,culex
51f62296-97a8-4a5f-b2dc-a18b79659194.jpeg,3024,4032,977,1818,1749,2714,albopictus
52505c88-ab55-4aed-b21e-0a724d8990b6.jpeg,3840,2160,1307,1216,1742,1439,albopictus
514c9a4c-bd4d-40b6-b708-5fda788f3962.jpeg,5616,2808,1095,233,3933,2646,culex
38a87a2f-5310-4b82-a243-fb87b1800a67.jpeg,4000,3000,1177,1268,2255,2382,albopictus
1ec8b5a7-f879-4da0-ab69-2880963e8769.jpeg,2227,2123,622,421,1321,1346,albopictus
1d477a88-5254-4324-8e9d-35f9d9830fa3.jpeg,3120,4160,1211,1434,2044,2477,albopictus
28364fb4-fc77-4e33-a0ed-80922f6f923d.jpeg,2268,4032,71,457,1467,2489,culex
0912ecb4-ec27-4996-b5e6-cc06ea30247f.jpeg,1199,2088,447,678,840,1100,albopictus
19b5ca54-3852-49e9-ac53-79db5015763b.jpeg,4032,3024,1829,1028,2324,1636,albopictus
4751b4eb-4ce3-46d7-a535-2036477eef80.jpeg,306,332,85,77,196,181,albopictus
56588e53-f9f2-414e-ae52-c5b681205d4d.jpeg,1024,1365,433,276,663,493,culex
0bb62a3b-b0b6-4a60-82ec-62898f2922cb.jpeg,1080,1920,336,464,1018,1053,culex
0986e684-79db-4472-9ca1-9bc7ea0ac725.jpeg,768,1024,273,595,390,699,culex
3ad0eef6-891f-4880-96cb-78811d44a8a0.jpeg,3000,4000,1061,2680,1359,2994,albopictus
35a96955-2813-48ca-87a8-6adfa38424fe.jpeg,3024,4032,1428,2504,1754,2821,culex
258c2180-ea56-4ec3-81fb-12ce63fcbfb8.jpeg,1152,1314,283,89,1152,1145,albopictus
23ec2c43-b1fd-4377-83bf-97f401500df5.jpeg,1102,1218,324,364,992,1023,culex
1423b9a3-c1e3-4e04-97ea-8b33f4e113e8.jpeg,3024,4032,531,857,2013,2826,albopictus
51f5f6a5-6dda-4ad8-9523-795d2af5df2d.jpeg,1200,1600,227,486,765,1026,japonicus/koreicus
313a4bcb-4691-48a6-9592-6f14d14e3ef9.jpeg,1629,1224,829,505,1052,718,albopictus
235d8f6b-fb98-4289-8068-a2695f0f0462.jpeg,720,1600,245,394,560,594,albopictus
2eb76dd5-f678-4546-b65c-a0287ee384db.jpeg,768,1024,51,317,262,620,culex
2c72f622-ed4c-4350-84c4-8a34db18570d.jpeg,828,1792,112,758,651,1161,culex
4db02054-c6df-487c-b953-a7091eac7e4d.jpeg,2128,4608,878,1630,1252,2027,culex
1f110860-9ce7-4d22-a29b-8fef0c333913.jpeg,3456,4608,829,1439,2375,3253,albopictus
306c219c-8367-4f03-8f54-6604d425d1f7.jpeg,2448,3264,808,1497,1120,1862,culex
11fcccbf-92a3-41ff-8c51-c778cce07395.jpeg,3024,4032,1358,2767,1717,3146,albopictus
5594dd3e-07a6-4d1f-b9bd-9e06051da310.jpeg,1816,4032,745,1638,1372,2260,culex
3255278e-270e-4235-96a8-a51541969fd1.jpeg,3120,4160,1181,1299,1968,2492,culex
35b7340c-d3f6-4944-82f8-f6b91efaccbd.jpeg,3000,4000,1110,1899,1777,2647,albopictus
188e9676-3232-40a6-a850-756ef139804a.jpeg,3120,4160,861,1297,2186,2682,albopictus
0daf0b09-951d-4929-bd60-24bdf9d688fb.jpeg,1844,4000,378,976,1095,1515,albopictus
104a671c-6cd2-42a3-923f-c347fb523fa8.jpeg,1024,1365,257,543,621,873,culex
49157d14-f0da-41d5-b76c-531d78543aad.jpeg,1035,1600,265,412,794,955,culex
51f6682f-e5a2-4426-8f02-1fd983f44004.jpeg,3024,4032,820,1138,2400,3306,albopictus
54f0773c-6993-4641-be2c-02b2a48910f0.jpeg,459,637,55,198,335,521,albopictus
248aad4e-e34c-4996-ab46-b28c873232e1.jpeg,3264,2448,1153,1024,1716,1594,albopictus
346d1783-e850-4330-85a4-c8a1cba66b02.jpeg,3024,4032,1364,1824,1655,2282,albopictus
0ba9358c-fc91-4542-827d-69dc5a117e9f.jpeg,1051,965,351,374,526,610,culex
508a36f9-6ca5-4b44-bcc9-a185dd34674b.jpeg,3024,4032,211,1048,2786,3223,culex
48e76951-5a12-4a7c-9e64-3eb14caa3257.jpeg,1024,1363,26,98,662,864,culex
4c60226d-2edd-4d57-9175-28c21cf1c445.jpeg,912,724,155,190,690,589,albopictus
30de939c-1293-491f-bb83-5232092a7946.jpeg,2160,3840,705,1032,1186,1497,albopictus
57210663-fe53-4bfe-bf4f-ccec4c636dc1.jpeg,2462,2556,727,742,1980,1603,culex
2406e3a6-505e-4674-b4f6-d73f0543e1d5.jpeg,3024,4032,1180,1785,2332,2933,albopictus
50030939-629e-494a-9745-87960249b0a1.jpeg,1365,1024,617,319,873,615,albopictus
0a347614-2c33-4b23-bd4e-b9854542fe61.jpeg,3024,4032,1243,1692,1870,2264,albopictus
13b1950d-0c64-4080-8b43-f8aaf2e0e74f.jpeg,1888,1593,671,622,1206,1072,albopictus
00107e5b-1e80-4915-b883-a1242f77a4bf.jpeg,1243,1768,223,345,855,1009,japonicus/koreicus
16497f5a-9b52-4026-891b-be97acb138f5.jpeg,1024,1365,341,276,770,738,culex
51c78422-921e-4447-aa58-57a81eacc0fd.jpeg,2448,3264,809,966,1320,1393,albopictus
5177cf94-38e5-4b98-ad9c-6cdefb025728.jpeg,4160,3120,2364,1790,2883,2141,albopictus
2eecb288-d5be-40b6-b227-b9245d3d8466.jpeg,768,1024,245,175,654,728,culex
302e49e3-1f05-4e22-ba4e-b71d0e54049c.jpeg,1024,1365,411,633,688,884,culex
1e908540-19be-438c-b28f-b97f4734ac87.jpeg,1536,864,887,401,1083,631,culex
4c3597a1-cb20-4894-b667-d85d77c54f5e.jpeg,3000,4000,249,598,2638,2811,albopictus
25fca75d-be31-455e-b063-8e8fb8a02cc0.jpeg,3000,4000,726,1064,2494,2524,albopictus
1731f805-0b82-4ea1-9481-d0f86f08c8c0.jpeg,3072,4080,1318,2936,1748,3400,culex
47b2febc-49b0-41ca-8c41-556b96c07fed.jpeg,720,1280,0,273,720,955,albopictus
004a71a8-1d0b-4400-928e-31bdaf635d74.jpeg,4160,3120,1908,1238,2974,1900,albopictus
361a2a49-0cc9-4bb0-a264-105c7de0dfe3.jpeg,1024,1365,60,358,881,918,culex
06fc9a1c-b2ea-4362-925d-e5fb4bfd4ff2.jpeg,1024,1365,271,483,830,1078,anopheles
142e33eb-00a6-4141-905f-d5e598adde79.jpeg,3024,4032,1330,2041,1764,2541,albopictus
30146627-0544-43b3-94f0-065cc962c1d8.jpeg,3176,2366,743,554,2580,2066,culex
1b2b5af3-5f60-4658-a366-abb6f471e0ea.jpeg,1024,2273,292,842,602,1185,culex
1829b3fd-4ca1-4803-9afe-f00e856fae07.jpeg,540,960,31,354,443,772,albopictus
1214ea8e-11a2-47e4-ba8c-bafeb654ee7c.jpeg,1440,2560,542,1017,1083,1349,albopictus
2ee4662f-5452-419b-9d50-97321b5e747b.jpeg,2448,3264,495,930,2228,2420,albopictus
30e11c37-594b-4a37-9de5-30de5899d860.jpeg,768,1024,232,357,459,602,culex
037d9cd3-351e-4fd0-ab1d-f5454d1baf6c.jpeg,1172,1478,631,485,898,751,albopictus
53519c90-07d9-44cc-86b3-cbd975ae587f.jpeg,1024,1365,361,456,569,712,albopictus
1d0bc20f-7c49-4271-b9ec-29e899584001.jpeg,3024,4032,892,1515,2898,3179,culex
18d512da-e86f-45db-b640-460d55381f49.jpeg,3840,5120,1257,2114,3365,4097,albopictus
17895312-771f-4254-bece-c08d0f5abb23.jpeg,3024,4032,914,1848,1942,2863,culiseta
332f4249-4082-4deb-996e-deae7a0f3990.jpeg,3264,1836,979,141,1760,1224,albopictus
1f594a2d-f6e4-4122-8f8e-796a40445ea0.jpeg,3024,4032,1255,2580,1787,3136,albopictus
4a034aa3-34b6-42b8-a96d-484b1e8159a4.jpeg,3024,4032,1391,618,2942,2916,albopictus
4b846afb-24e2-4902-8528-9f953380f163.jpeg,1536,2560,632,1286,882,1716,albopictus
43ebfb9a-4ed8-40cd-9d95-22643b9e3bc3.jpeg,3024,4032,842,1608,2288,2501,culex
1f0f64a5-36aa-4b02-8b65-8adf2ae373f0.jpeg,4032,2268,1934,835,2169,1102,culex
0301c9b6-a545-4868-80da-b0d9f281bf36.jpeg,768,1024,205,490,384,616,albopictus
4f553509-3994-4ecc-9e5c-dc76a8b4aa4d.jpeg,1024,1365,214,340,585,991,anopheles
4a823d0b-7510-4c15-b7a6-e35417180853.jpeg,2560,1440,1146,511,1501,850,culex
025bcffc-7ed5-41a5-b706-3d2b7bc18dc2.jpeg,2160,3840,758,1650,1178,2084,culex
099588bb-6b4b-4dba-8898-1f153c796302.jpeg,1036,927,278,240,809,723,culex
4e6ef641-f386-4b4a-ac08-12e008281cf5.jpeg,768,1024,295,412,463,595,culiseta
15f5b47c-70b4-4810-bfff-215ee0ad279f.jpeg,1024,1365,395,538,566,743,culex
011a40fc-7a43-4f9a-9a6b-963d125a9930.jpeg,3000,4000,603,1455,1803,2526,albopictus
3a5eade3-c4d2-4e44-a94d-8bf3dd376e8f.jpeg,1045,1064,443,318,689,648,albopictus
348a430e-a217-41a3-b1ea-0353e43e0733.jpeg,3024,4032,1133,2076,1692,2667,culex
0cae438b-ba68-4358-a364-d4d72fb25743.jpeg,628,467,235,85,420,251,culex
478eb8ce-36b7-4fc2-995a-8c27d4c1103c.jpeg,3024,4032,1333,2066,1631,2471,albopictus
412f5467-489e-43ac-b367-f03fcdd2af26.jpeg,1780,4080,644,1529,981,1831,albopictus
560f5785-138e-4151-acb4-ecb99400876c.jpeg,2048,1536,918,652,1138,825,albopictus
1fa001f2-58e6-4cad-960e-f19a4d5d3e11.jpeg,1080,2316,146,425,1057,1040,albopictus
45a0fa21-dbca-44ec-85ea-1aad4185e352.jpeg,1064,1419,306,553,661,948,albopictus
2f998f1d-77f7-496c-810f-f27bb4254fa6.jpeg,1024,1365,60,311,907,1168,culiseta
1ab992bf-6a76-4fd4-b587-8461ab81ef2a.jpeg,1365,1024,324,268,656,587,culex
011a1171-653f-4402-8564-88a016add084.jpeg,1024,2275,431,910,685,1147,culex
5523cca9-c466-4c12-9bea-b4678dd846eb.jpeg,3024,4032,992,1915,2096,2918,anopheles
3125c2a0-a875-4530-8f25-3296be3d818e.jpeg,918,799,314,226,699,634,japonicus/koreicus
10fcd07a-ec1a-48d6-b4ba-8891347d4232.jpeg,2448,3264,743,808,1571,1772,albopictus
15b0fabb-f78e-4287-a82a-06887e9173ad.jpeg,4000,3000,3015,1943,3384,2290,albopictus
185b90d9-ef95-4d0c-b9f6-5bf6f7a6e9c7.jpeg,768,1024,276,409,385,538,culex
4de76c5e-948b-4193-8260-3725312991c6.jpeg,3024,4032,966,1634,1428,2406,albopictus
26a1bbac-9496-4b1e-91b9-1e38227baa8b.jpeg,1536,2560,670,1120,881,1409,albopictus
1e2392b3-91df-4221-b9d9-6d6aba53b8b2.jpeg,1024,1365,355,483,698,874,culiseta
09ea077a-ae37-4e93-bda8-112acebe13d1.jpeg,3016,4032,928,2082,1409,2591,albopictus
209b067b-9b09-4fb2-91c9-bfe8a567ef57.jpeg,2448,3264,621,1066,1418,1878,albopictus
41182f2c-f07a-4422-9f40-312e1a7c84fc.jpeg,1884,1175,347,249,1419,758,culex
4e237c73-1173-4c64-8d66-a3a32f218d8a.jpeg,768,1024,316,407,429,590,culex
2ef23c71-dd54-429e-a6fc-7f08d5547382.jpeg,3472,4624,1061,2344,1681,3059,albopictus
40d6d3ad-d56a-4416-b0c6-d50dff094b3a.jpeg,1365,1024,515,363,812,688,culiseta
43727b4a-0fb0-4760-88b9-4b8570f23bed.jpeg,768,1024,319,462,456,643,culex
37a08b68-e729-4b01-a853-40db7e59e93a.jpeg,4032,3024,1572,1000,1903,1420,culex
05136815-1662-4d7d-9dd0-08d7606ec24c.jpeg,3000,4000,791,1321,1854,2529,culex
5540349e-f53a-40f2-b7b0-68da477da939.jpeg,3096,4128,1537,1906,2951,2819,albopictus
30fbf3f0-e83f-4b1f-b5e2-0fa5521dccb3.jpeg,622,696,208,279,503,557,albopictus
48f760ac-bcb8-46ea-abdd-f78cbb48ae72.jpeg,4032,2268,685,689,2202,2172,culiseta
044b86ed-769b-431a-a4dd-f2711a4fbd43.jpeg,1047,972,272,248,885,738,culex
443751cf-f120-4869-ac1a-6d7e6140abee.jpeg,2340,4160,816,1855,1329,2645,albopictus
2bfc5264-a9c5-47fe-a987-14e6b8eae757.jpeg,1500,2000,184,952,761,1436,culex
1a85d8d9-1aac-4cd9-8d7c-fbf805b889a5.jpeg,768,1024,109,112,622,588,culiseta
19946782-f895-436e-8025-e318adb997b0.jpeg,4000,3000,1575,1110,2088,1591,culex
28517035-9f8e-4a36-9dab-10a1c37e3179.jpeg,2976,3968,811,770,2976,3707,albopictus
04551dc2-4833-4b1f-8c6c-29113d9bad60.jpeg,768,1024,340,553,535,775,culex
06b2f319-a6eb-455f-9003-c5263dc77bd9.jpeg,3072,4080,597,1988,1923,3227,culex
195960db-ad39-41a8-b708-f1080872ed04.jpeg,1024,1820,248,1315,422,1474,culex
4d1ee5cc-8c4a-445c-84e1-963cb49a2b50.jpeg,1185,1021,399,320,670,581,albopictus
2b9980ba-9308-447c-b173-6f037d7c6b5b.jpeg,2448,3264,402,801,1601,2061,albopictus
4ce93fcf-42b1-45e2-a158-c74a646866ea.jpeg,3000,4000,217,892,2581,3641,albopictus
574d5c8d-6162-4f50-b311-ce587414dfe5.jpeg,3000,4000,951,465,1807,1647,albopictus
3c4c4308-abb7-448f-a506-69799a16b3e5.jpeg,3456,4608,806,2395,2458,3775,japonicus/koreicus
063c1b6c-274f-4b61-9bcc-ca3fe2bf7a71.jpeg,1135,970,320,246,832,653,albopictus
3d19622e-bd5f-4d80-b959-c73a2b02595a.jpeg,768,1024,199,150,446,658,albopictus
5482b340-fe26-452f-af35-8641005511cb.jpeg,4000,3000,482,698,3203,2920,culex
2548a58d-dab9-4708-b3ef-b26135a0ef37.jpeg,1080,1920,489,615,893,1070,culex
083235e5-7c26-4585-8dac-364e12c99694.jpeg,3120,4208,1127,1868,1934,2760,culex
096f96bf-44e4-4c3d-85a5-0a13fa3123c7.jpeg,3024,4032,1364,1952,1645,2415,culex
2b9e510c-84c6-4436-a6f4-9b02b986e7ef.jpeg,3468,4624,1067,2326,1773,2929,culex
53391f81-ccae-471c-afba-24cebddccf05.jpeg,3024,4032,851,1349,2158,2862,culex
39565f09-90b8-42f1-8cd7-d79c84870c46.jpeg,768,1024,395,436,503,586,culex
2f2e5c0b-890a-430e-af38-16d9d33f8409.jpeg,3024,4032,1292,1251,1763,1633,albopictus
012a03b8-60d6-4b00-8dc9-002f6b9f938e.jpeg,768,1024,332,522,447,655,culex
199fa3aa-b364-41df-b753-929dc37e2c6a.jpeg,1024,1365,110,329,760,1254,culex
096115e0-b687-42c5-8616-3a01e9546300.jpeg,1365,1024,684,421,910,637,culex
3853306d-3aab-4f6f-b228-d4889d8465b5.jpeg,4128,3096,1529,676,2208,1439,albopictus
3a2ecf44-7c64-4527-9993-73197059d320.jpeg,4032,3024,1816,1119,2823,2484,culex
0e903251-3c2a-4ee8-8276-bdf900ec4d69.jpeg,3024,4032,1036,878,2054,2184,albopictus
16650b40-f1bb-407b-8e36-fd990426b525.jpeg,1932,2576,552,779,1463,1529,culex
29d41eb7-d6d0-42cb-a5cb-2db4106fb63b.jpeg,1024,1817,354,854,789,1373,culiseta
480e4359-ae32-49bd-ae05-b435ae0ccd55.jpeg,2223,2683,570,494,913,723,albopictus
18675f6e-9ba1-485a-a4f9-8223b056b554.jpeg,750,1334,214,405,532,838,culex
